name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-04-29T00:00:00.000Z,"['this', 'has', 'been', 'perfect', 'for', 'the', 'kitchen', 'it', 'plays', 'music', 'i', 'can', 'sing', 'along', 'with', 'the', 'words', 'on', 'the', 'screen', 'love', 'that', 'alexa', 'also', 'allows', 'for', 'multiple', 'timer', 'settings', 'when', 'cooking']",Alexa is great,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-13T00:00:00.000Z,"['love', 'the', 'concept', 'and', 'how', 'i', 'can', 'make', 'my', 'whole', 'house', 'a', 'smart', 'house']",Good,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-05-20T00:00:00.000Z,"['if', 'reading', 'is', 'what', 'you', 'do', 'the', 'most', 'with', 'your', 'tablet', 'this', 'is', 'good', 'choice']",Great e-reader,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-28T00:00:00.000Z,"['not', 'a', 'very', 'responsive', 'program', 'very', 'limited', 'information', 'program', 'not', 'user', 'friendly']",Alexa echo,negative
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['this', 'amazon', 'echo', 'is', 'very', 'user', 'friendly', 'and', 'provides', 'hours', 'of', 'entertainment', 'with', 'anything', 'from', 'recipes', 'news', 'videos', 'and', 'amazon', 'music', 'with', 'the', 'lyrics', 'is', 'like', 'having', 'your', 'own', 'karaoke']","Echo is the best, love Alexa",positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['give', 'this', 'product', 'a', 'tons', 'of', 'great', 'learning', 'programs']",Great Tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-11-20T00:00:00.000Z,"['i', 'upgraded', 'from', 'echo', 'and', 'have', 'no', 'regrets', 'i', 'did', 'nt', 'liked', 'design', 'from', 'day', 'but', 'after', 'mounting', 'on', 'the', 'wall', 'the', 'screen', 'looks', 'good', 'i', 'like', 'it', 'more', 'then', 'i', 'except', 'it', 'much', 'easier', 'for', 'reordering', 'or', 'shopping', 'on', 'amazon']",Excellent,positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2018-05-01T00:00:00.000Z,"['my', 'husband', 'loves', 'this', 'kindle', 'he', 'has', 'a', 'muscular', 'disease', 'keeping', 'him', 'from', 'being', 'able', 'to', 'handle', 'anything', 'with', 'much', 'weight', 'at', 'all', 'this', 'is', 'perfect']",Compact and light,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,"['seems', 'to', 'work', 'well', 'screen', 'quality', 'is', 'good', 'like', 'the', 'size']",Amazon - Fire Hd8 Tablet,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-08-19T00:00:00.000Z,"['it', 's', 'an', 'ok', 'tablet', 'because', 'you', 'need', 'to', 'have', 'an', 'amazon', 'account', 'in', 'order', 'to', 'download', 'free', 'apps']",An ok tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-09-11T00:00:00.000Z,"['if', 'you', 'use', 'an', 'echo', 'you', 'will', 'love', 'the', 'echo', 'show', 'bought', 'this', 'one', 'for', 'a', 'relative', 'after', 'they', 'experienced', 'mine']",Great,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-06-21T00:00:00.000Z,"['my', 'teenager', 'loves', 'this', 'and', 'uses', 'it', 'daily', 'we', 've', 'also', 'took', 'it', 'places', 'with', 'us', 'and', 'the', 'sound', 'is', 'great']",Gift for my daughter,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-08T00:00:00.000Z,"['saw', 'echo', 'dot', 'at', 'my', 'parents', 'had', 'to', 'have', 'one', 'then', 'i', 'saw', 'the', 'plus', 'it', 'was', 'so', 'easy', 'to', 'set', 'up', 'love', 'the', 'the', 'music', 'steaming', 'love', 'the', 'light', 'bulb', 'that', 'came', 'with', 'mine', 'makes', 'my', 'life', 'so', 'much', 'easier', 'when', 'i', 'donaot', 'have', 'an', 'empty', 'hand', 'guess', 'what', 'i', 'went', 'back', 'and', 'bought', 'one', 'for', 'my', 'sister', 'for', 'christmas', 'very', 'pleased']","So easy, sounds great",positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-09-28T00:00:00.000Z,"['used', 'it', 'as', 'a', 'bluetooth', 'speaker', 'and', 'love', 'how', 'i', 'can', 'use', 'spotify', 'with', 'it', 'just', 'say', 'alexa', 'and', 'ask', 'for', 'your', 'favorite', 'artist']",The best of both BT and Voice,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-28T00:00:00.000Z,"['i', 'did', 'nt', 'expect', 'this', 'device', 'to', 'be', 'so', 'diverse', 'unexpected', 'surprise']",Love it,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-02-08T00:00:00.000Z,"['purchased', 'to', 'stay', 'in', 'touch', 'with', 'family', 'while', 'traveling']",Many features in advance technology,negative
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,Amazon,"Computers & Accessories,Tablet & E-Reader Accessories,Amazon Devices & Accessories,Electronics,Power Adapters & Cables,Computers Features,Cell Phone Accessories,Cell Phone Batteries & Power,Digital Device Accessory,Tablet Accessories,Featured Brands,Kindle Fire (2nd Generation) Accessories,Kindle Store,Power Adapters Cables,Electrical,Home,Tablets & E-Readers,Chargers Adapters,Chargers & Adapters,Electronics Features,Fire Tablet Accessories,Amazon Book Reader Accessory,Cell Phones,Amazon Device Accessories,Home Improvement,Fire (5th Generation) Accessories,Amazon Devices,Cables & Chargers",Electronics,2016-08-16T00:00:00.000Z,"['great', 'product', 'for', 'quickly', 'charging', 'your', 'kindle']",Kindle Quick Charger,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['this', 'is', 'an', 'awesome', 'device', 'but', 'it', 'is', 'nt', 'life', 'changing', 'it', 'is', 'basically', 'the', 'same', 'as', 'the', 'echo', 'i', 'do', 'nt', 'use', 'the', 'video', 'much']","Great, not life changing",positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-15T00:00:00.000Z,"['very', 'easy', 'to', 'use', 'distance', 'is', 'sometime', 'an', 'issue', 'for', 'alexa', 'hearing', 'at', 'times']",Awesome,positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-07-29T00:00:00.000Z,"['i', 'really', 'like', 'the', 'auto', 'on', 'off', 'feature', 'volume', 'control', 'could', 'be', 'more', 'ergonomic']",Great upgrade from my previous tablet.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-07T00:00:00.000Z,"['it', 'may', 'be', 'cheap', 'but', 'this', 'is', 'a', 'great', 'tablet', 'and', 'works', 'awesome']",Great tablet for the price,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['i', 'love', 'this', 'product', 'and', 'plan', 'to', 'expand', 'my', 'alexa', 'and', 'echo', 'network']",Easy high tech gadget.,positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-10-06T00:00:00.000Z,"['very', 'good', 'product', 'and', 'service', 'will', 'refer', 'a', 'friend']",very good product and service.,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['this', 'was', 'the', 'first', 'tablet', 'we', 'purchased', 'for', 'our', 'kids', 'and', 'love', 'it']",Great for younger children,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-10-08T00:00:00.000Z,"['i', 'prefer', 'spending', 'the', 'extra', 'or', 'to', 'get', 'the', 'echo']",Its ok for the price,negative
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-11-18T00:00:00.000Z,"['pretty', 'cool', 'kids', 'love', 'it', 'always', 'adding', 'things', 'to', 'my', 'grocery', 'list', 'i', 'did', 'nt', 'want']",Works!,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,2017-03-20T00:00:00.000Z,"['great', 'tablet', 'for', 'under', 'does', 'not', 'have', 'the', 'highest', 'specs', 'but', 'gets', 'the', 'job', 'done', 'for', 'lite', 'tablet', 'users']",Great tablet for the price,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-01-16T00:00:00.000Z,"['bought', 'this', 'tablet', 'for', 'my', 'son', 'great', 'battery', 'life', 'shipped', 'fast', 'great', 'value']",Great tablet,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-11-29T00:00:00.000Z,"['i', 'am', 'so', 'delighted', 'i', 'purchased', 'this', 'tablet', 'for', 'my', 'toddler', 'son', 'pros', 'the', 'rubber', 'case', 'allows', 'the', 'tablet', 'to', 'take', 'quite', 'a', 'beating', 'which', 'was', 'crucial', 'for', 'this', 'purchase', 'another', 'huge', 'pro', 'is', 'that', 'adults', 'can', 'use', 'the', 'tablet', 'under', 'their', 'own', 'signon', 'which', 'works', 'like', 'any', 'other', 'tablet', 'from', 'the', 'adult', 'signon', 'you', 'can', 'customize', 'what', 'your', 'kids', 'can', 'watch', 'screen', 'time', 'allowance', 'and', 'add', 'or', 'remove', 'apps', 'for', 'them', 'the', 'price', 'is', 'nt', 'bad', 'compared', 'to', 'the', 'price', 'of', 'adult', 'tabletscons', 'kind', 'of', 'bummed', 'i', 'ca', 'nt', 'link', 'my', 'google', 'play', 'apps', 'i', 'purchased', 'but', 'i', 'guess', 'it', 'makes', 'sense', 'this', 'is', 'not', 'a', 'googleandroid', 'product', 'the', 'battery', 'life', 'is', 'nt', 'all', 'that', 'great', 'but', 'the', 'charger', 'is', 'fast', 'i', 'wish', 'there', 'was', 'a', 'freeze', 'option', 'that', 'would', 'prevent', 'kids', 'from', 'hitting', 'the', 'screen', 'while', 'watching', 'netflix', 'or', 'other', 'videos', 'highly', 'recommend', 'for', 'anyone', 'with', 'young', 'children', 'you', 'wo', 'nt', 'be', 'disappointed']",Great tablet for the little ones,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-08T00:00:00.000Z,"['great', 'product', 'easier', 'set', 'up', 'than', 'anticipated', 'actually', 'bought', 'for', 'my', 'mother', 'she', 'loves', 'it']",Easy set up,positive
